_id,avAg,avAu,av,
1421815151651,0.8470565668072467,0.9046477482704609,0.5452041120176138,
1421701689784,0.7690578459939316,0.8085958062802703,0.5450412417060672,
1421848092341,0.868495374723067,0.9188581705712593,0.5452566264225331,
1419593884965,0.23534178121972282,0.35737098015846475,0.5453932639924852,
1421855412469,0.892127911724012,0.9016321069504573,0.5451468118186661,
1421829791934,0.8746289418537233,0.919250044259853,0.5452260106989273,
1421767570843,0.7802653164319713,0.8614864146619478,0.5451146437239415,
1417435588195,0.12048022528275126,0.22856513858500335,0.5489049398191945,
1420628033703,0.4366858331125484,0.5117522169699231,0.5441491679968927,
1421778551070,0.8065499550452205,0.903739091981767,0.5451986873197702,
1419465427120,0.18766158345747536,0.27951030218591644,0.5453460459477333,
1421749270744,0.804990900615864,0.8779436969646475,0.5451604425770368,
1421774890967,0.8038635343237152,0.8938006776396982,0.5451886909933074,
1421782211106,0.8316351684958463,0.8924125253843801,0.5451992427264047,
1421987791337,0.9614775067953139,0.9353248411291011,0.5459709462853376,
1421723650179,0.7662244762715114,0.8117862108343262,0.5451842510895288,
1418687775121,0.3440338027809763,0.342951608724768,0.5470560858738182,
1419461767095,0.178561793881946,0.28017120527525713,0.5453524109720601,
1419956231570,0.27528328953230663,0.4246168736014017,0.5448821450384648,
1421763910818,0.7821862198861412,0.8518682425207021,0.5452154097090367,
1421705350012,0.7704039535852101,0.8078745819614238,0.5450009767339227,
1421687049566,0.7691084969955665,0.7994590272363953,0.5450393020984561,
1420492611394,0.33712096654917423,0.44962322700153484,0.5443250209562708,
1417753380968,0.09307034509244964,0.36957933738302956,0.5472089155799524,
1421716330074,0.7686275413201483,0.8043624293780673,0.5451885095503961,
1421727310684,0.7682054950376335,0.8147430642373162,0.5451928760126753,
1421921293657,0.8825548958776499,0.8580324151493457,0.5448998933692578,
1419004258820,0.23244849484010213,0.3718309165297497,0.545451154665507,
1421668749104,0.7629722765808427,0.805484453438374,0.5450188413250222,
1421690709662,0.7672048421346614,0.8066326653867548,0.5450449302552587,
1421998771635,0.9532538040779652,0.9327857346122161,0.5461680165894188,
1421698029773,0.7687368906996005,0.8016647076568996,0.545078296344173,
1420620713164,0.43175457925065136,0.49657242627742465,0.5444828547815522,
1421665089026,0.7648946762366718,0.805502916823095,0.5450710161832024,
1421672409418,0.7678200380503502,0.8081364494031444,0.5450007255560475,
1421679729400,0.7705543721666908,0.8075545507958904,0.5451239918718088,
1421657768981,0.7673565487866849,0.8020276984260575,0.5452155158532028,
1418369349370,0.5234089276149406,0.47115778362534,0.5465347115078996,
1421661428969,0.7701790905926286,0.8084652445215491,0.5451821517485507,
1421225023428,0.5680891712269126,0.5848430979954551,0.5450084722730926,
1421654108939,0.7689867494168462,0.808154843214697,0.5452604357355858,
1421937527789,0.8948286600444689,0.8817156124960823,0.5449031296832446,
1421188697288,0.5905540369952155,0.581718406374065,0.5439630916981422,
1421807831536,0.8434175056677441,0.8940697166126036,0.5452202631387981,
1419586564817,0.23397611896633033,0.335991305183748,0.5454513256291387,
1421224725139,0.5680891712269126,0.5848430979954551,0.5450084722730926,
1421224975445,0.5680891712269126,0.5848430979954551,0.5450084722730926,
1421228683554,0.5553804053776636,0.5696819012608554,0.544896231290587,
1421185037163,0.5880072076692527,0.5821876453138994,0.5439748957846616,
1421144776234,0.48957339021878143,0.6160848864281658,0.5439638637944364,
1421935933788,0.8948286600444689,0.8817156124960823,0.5449031296832446,
1421159416606,0.4981066529967592,0.6204427188075919,0.5440218972691732,
1418031617626,0.1046664917680839,0.3457030733483423,0.546489094156505,
1421126475785,0.4647879419473272,0.5965779833084918,0.5438344243382434,
1421166736776,0.5039666602256514,0.6044929723463274,0.543982404445103,
1421133795919,0.4586569794701596,0.5943011471703546,0.5438560719041221,
1421862732619,0.8537152860931775,0.8713981764148394,0.5450715307859016,
1420466990871,0.24644342471492997,0.4037161441990257,0.5445083012566174,
1421141116123,0.4861722449114889,0.6225688305570717,0.5439460222514784,
1421122815756,0.46724876345584765,0.6022703704598756,0.543862106647304,
1421089874963,0.43593698208111864,0.5855963754209512,0.5436683293128377,
1422621344505,0.5692939090840243,0.7897402159392959,0.5468064548157686,
1418993278742,0.241479799753129,0.3805396937505779,0.5455995895645958,
1421130135914,0.4647569306612106,0.5985663375596209,0.5438450247733564,
1419337324946,0.177147038749148,0.2946169929790141,0.5453944550463332,
1421932273704,0.8638169382974845,0.844468215010192,0.5448592571767736,
1418947640228,0.22627117580513534,0.3796600063499374,0.5458798708770061,
1421137456015,0.4658212772161167,0.6096516122012706,0.5439153980949187,
1418098128391,0.31385264048339456,0.37468252450265055,0.5461057531683908,
1421071574747,0.4146504423657909,0.544017741160315,0.5437006841904072,
1421078894804,0.41604799780078133,0.5554164769351099,0.5437642338980399,
1421086214926,0.4087612548425042,0.5629983404597677,0.5436993469627062,
1421093535092,0.4423251853347758,0.5917488636207565,0.5436579479553841,
1421082554870,0.4092529019917671,0.5549655140272719,0.5437444893264181,
1421075234775,0.4149622417133701,0.5533734456126723,0.5437179486322321,
1420822690163,0.41179906640717423,0.5142497647169191,0.5436027449007409,
1421056934538,0.4177433254997,0.539677998809667,0.5438970773263989,
1421053274434,0.4206927510400105,0.558720356302749,0.5437133749380818,
1421049614388,0.4189809585669393,0.5582092674887821,0.5437258226396731,
1421042294202,0.4100283640695309,0.5465185182264668,0.5437288660097157,
1421038634091,0.4143247967775041,0.5456545565171771,0.5437018536507401,
1421851752452,0.8751947137381865,0.9284622160706947,0.5451544933540095,
1417281865438,0.08087377012531229,0.19130968451252595,0.5491515039218858,
1421734630517,0.7689409184932702,0.8084765877168191,0.5452077196164862,
1418706075507,0.33492215988764706,0.35719010074102064,0.5470332850820145,
1419333664858,0.1757439418810843,0.30085879913674546,0.5453813731855837,
1421045954231,0.414075655206582,0.554413797873867,0.5437240688126151,
1421023993778,0.41654416384430815,0.5461240785575634,0.5436014606197018,
1420844650670,0.4095432133663296,0.5372623254606866,0.5436466314390257,
1418907379634,0.26767634940993057,0.42764275018897463,0.5463098204041648,
1421958510904,0.9611206392448287,0.9473145776453907,0.5455297684457584,
1421027653795,0.41628340722162516,0.5400965271508288,0.5436045772488394,
1420837330557,0.4002219361563191,0.5260520631454384,0.5436148577292793,
1418083488241,0.31960780289627844,0.38406202235470366,0.546327730161731,
1420833670473,0.40051259525818506,0.5158834899759449,0.5436274884173707,
1420547512515,0.35002445476489263,0.47786494967227205,0.5444515796764918,
1420826350331,0.39942130728922426,0.5134798339228789,0.543631280664586,
1418409610213,0.5247200752228391,0.4766921148891834,0.5468151770967837,
1420819030070,0.39408042871799004,0.4971618645891924,0.5437422292048725,
1421844432236,0.8562052791066221,0.9074801430665065,0.5451982244920133,
1420811710021,0.37824375938963806,0.4874693331224479,0.5437486911089319,
1421676069322,0.7743210822824378,0.8126033834762119,0.5450888883339854,
1420815370067,0.39250291793996217,0.4969010124102025,0.5437085060972519,
1417710759003,0.0941117204787889,0.39523488821572955,0.547362299752824,
1420808049922,0.3757378445755789,0.4870999044513108,0.5437919058158835,
1420800729761,0.38051532467441246,0.4839360840493396,0.5438229897312498,
1420797069611,0.38542628299207216,0.48781048414593847,0.5438938555347163,
1420778769205,0.38797150392688295,0.4834270111690011,0.5439056419528153,
1421111835469,0.44018755192553527,0.5824498419687284,0.5436727895051778,
1420764128793,0.3904230565644346,0.47302194084157717,0.5438663963875017,
1420760468721,0.3895636450426458,0.476436003297943,0.5438734672425777,
1420756808714,0.38918371780266636,0.47682432740358893,0.5438926810915082,
1421064254634,0.4095095374625674,0.5255289418889917,0.5438286934239349,
1420745828500,0.3916555809965463,0.4718931872885678,0.5438513690222828,
1420742168411,0.4210908823694993,0.49613713351218924,0.5438013022059549,
1420738508372,0.42158050315494233,0.49620210639761414,0.5437801812012591,
1420727528220,0.43174826031942914,0.49049343916868776,0.5439269319593362,
1420723868129,0.41617062216951645,0.47909048358101175,0.5439799279866308,
1420712887939,0.4226832255691257,0.4742019324485502,0.5441079878707359,
1422236876873,0.9567829007773769,0.9296687700357104,0.5476698751895119,
1421193417138,0.5909837294834741,0.5783004439957145,0.5441460630823395,
1420709227815,0.4211145167525728,0.4720059569763359,0.5441408996071483,
1422042692278,0.9384315199529599,0.9006848009470301,0.5465622748986275,
1420687267449,0.43327006599173296,0.48938167658110754,0.5441619264966336,
1420683607400,0.4371110812749028,0.4940505536324903,0.5441450185555302,
1418177160153,0.5229223494352854,0.4921637773000274,0.5462276069521806,
1419223863029,0.26344131218580424,0.38035036577433584,0.5452117355610404,
1420676287245,0.43815915241631775,0.49186724383998803,0.5440627523871575,
1420664634305,0.439535340235934,0.4963006890684524,0.544044854522768,
1417167754857,0.3077585853601625,0.2795430825006393,0.5492539018667479,
1420653677804,0.45674779435889334,0.5009010692096751,0.5440940497188373,
1420657314012,0.45548299008435916,0.49945811829297476,0.544108711360904,
1422302917591,0.8542204833023318,0.852295997079114,0.547054706288056,
1420646333911,0.4287040126845655,0.49439705811899015,0.5441247047155573,
1420635353685,0.4333075321367341,0.50100218109833,0.5440343096012561,
1420631693776,0.435936069697259,0.5032239281720557,0.5440844320404588,
1421192357239,0.5909837294834741,0.5783004439957145,0.5441460630823395,
1417699778798,0.0987306043668699,0.38005298834641926,0.5471808324847416,
1420613392969,0.43071703057498895,0.49590651448680156,0.5444913195015264,
1421822471878,0.858991738352926,0.920070420647093,0.5451938722355317,
1420598752656,0.438625150581755,0.5101876599115264,0.5445048571233068,
1420595092550,0.4341522294640457,0.5161965468907107,0.5444660003367985,
1420591432451,0.4450229763028715,0.5171244653168672,0.5444178065576385,
1420580452267,0.4430033199056265,0.5191642333248695,0.5443784710519037,
1418314448449,0.5317352764935672,0.4717823256780594,0.5464714084681119,
1420573132868,0.3928312273975672,0.5183115763584523,0.5443675041414673,
1420569472866,0.39206026855179144,0.5164529245614734,0.5443583223566497,
1420565812831,0.3525486402240477,0.4991284170829888,0.5443349296282954,
1420554832631,0.34138725192849206,0.48530651068215963,0.5444195909524565,
1420463330766,0.23980458484096567,0.3785383039588817,0.5445427397417314,
1421632148687,0.7825763984318297,0.814900638005683,0.5451484766308794,
1420536532249,0.34140419569965325,0.4689617113317224,0.5443008063415101,
1420532872110,0.35011997495446934,0.47389174938904344,0.5442203550153175,
1418365689450,0.5218877296246054,0.4653311587386303,0.5465315145690196,
1421224915439,0.5680891712269126,0.5848430979954551,0.5450084722730926,
1420525551988,0.33670028764524446,0.4539723892020514,0.544286451489928,
1420521891860,0.33932769987626266,0.4617418875224979,0.5442638017914676,
1417307485874,0.08095346935495755,0.19139102511913877,0.5490678062716391,
1420518231854,0.3373511378323056,0.45030886333626946,0.5442826769050866,
1420514571742,0.33393863478793007,0.44667178825890713,0.5442970523973323,
1422262497374,0.9340826075811692,0.9025915409227017,0.5478215033287108,
1419392225998,0.19440216070992117,0.29721629056450427,0.5453436426049248,
1420716548033,0.41540059764227877,0.46835452020232077,0.5440695015670775,
1420507251553,0.32619962736369174,0.43880999892239125,0.5442885575634853,
1420503591528,0.3280311971508701,0.4425214014343232,0.5443525423376588,
1418199125652,0.5395201079974045,0.5301323726375565,0.5462058201985591,
1418380329753,0.5360995938453625,0.48853644676653035,0.5465732233285411,
1420804389817,0.37822086958488693,0.4873166300758668,0.5438267501729621,
1420499931528,0.33343032577584364,0.4607856402988397,0.5443271577857619,
1420540192318,0.35673343263894236,0.4874245677151848,0.5443884248927885,
1420496271481,0.3346311128753388,0.4502817508163062,0.5443359426475821,
1420488951285,0.33697318306146296,0.43977333970459503,0.5443508824934377,
1420485291195,0.33335838312075905,0.43765305428642576,0.5443707098640498,
1420705567814,0.4193472554669316,0.4746192296722612,0.5441308940482181,
1420477971089,0.2588446651574557,0.4087929408597375,0.544466828975701,
1421100855235,0.4388111012696591,0.5864847388283093,0.5436735887963143,
1419872050103,0.2650518763574423,0.32187465624657685,0.545116025228652,
1420459670670,0.2484870336423946,0.38396790146230625,0.5445103888996277,
1418669475065,0.5003105653100806,0.42416316809438803,0.5470731587945692,
1417764360721,0.09336234101696195,0.37634202323137406,0.5471827950081829,
1422031711982,0.9301095658703319,0.8858457093722425,0.546562046081186,
1417314806067,0.08134772806772576,0.19200269355172067,0.5490938601051606,
1420660974087,0.43772195059988067,0.5001703303078863,0.5440702309662785,
1420448690538,0.25669596609961065,0.4041358464290346,0.5443967871577552,
1421119155670,0.45630396823268177,0.5990490930612119,0.5438146692439905,
1420452355560,0.25548170365512346,0.4028459442792204,0.5444109793739641,
1420423069958,0.21687248158628047,0.3622671604575761,0.5444905578708876,
1420430390169,0.24740221118031444,0.39409688306962737,0.544423881106103,
1419227523148,0.2624890897492098,0.37929216075050826,0.5451910630263367,
1422317557806,0.8574373411070902,0.8595781019992726,0.5472316409067374,
1420426730067,0.250343780212062,0.3871172372740543,0.5444133447950257,
1420232897536,0.2052870135610412,0.3512877073980729,0.544655949258576,
1421060594645,0.41514242061125395,0.5314302439586325,0.5438987059729067,
1420445030430,0.25824858932937905,0.4118510446522571,0.5444836853179066,
1420419409873,0.20666709995472005,0.3369230584804677,0.5445341135917457,
1417322126362,0.08135200363361171,0.19200236820017483,0.5490960617836235,
1420419055080,0.20666709995472005,0.3369230584804677,0.5445341135917457,
1421888353212,0.8852233995584762,0.8809089077493143,0.5448781459147737,
1420416454542,0.20666709995472005,0.3369230584804677,0.5445341135917457,
1420414739482,0.21710962387304422,0.37568555572820095,0.5444977738494049,
1420602412709,0.43982251917022513,0.5122775106259834,0.5445080474531105,
1420240217590,0.20550879020039758,0.3665457950380193,0.5446214625388842,
1419546303942,0.1811851814106743,0.27848064051438465,0.5455095442118414,
1420229237519,0.20295982976095678,0.34258866096044505,0.5446769819093652,
1420225577416,0.20886678215285562,0.34450836957629766,0.5446614243150364,
1419253143405,0.26330673050694536,0.37022373719400703,0.5453257388774356,
1422013411670,0.952106700394129,0.9328004336454986,0.5465686807578188,
1421840772156,0.8669976833883922,0.9151642088566455,0.5452251319860876,
1420221917407,0.20013503303718463,0.36123939927775595,0.5446183239344611,
1419366605550,0.1919594679638321,0.2858492616605398,0.5453426662811822,
1418954960406,0.24045061937763335,0.39006504456679586,0.5457528732141379,
1419249483396,0.2670954690066846,0.3757422690494045,0.545242537935789,
1420210937175,0.16186952517583558,0.2862961029032472,0.5447938840437234,
1420782429301,0.388919250584227,0.48322640443604326,0.5439035115357288,
1419952571522,0.23403702631374207,0.41405135131299914,0.5448728459697105,
1422606704092,0.8991151700109246,0.7799508632228814,0.5470165553457077,
1421951190798,0.9295748151773962,0.9420488506863289,0.5453968145117613,
1419948911485,0.22757033717929984,0.3814707112701339,0.54487733133761,
1419945251475,0.213005105194905,0.32779817656610544,0.5449359512448693,
1418116428493,0.32732179941515294,0.39364607604464574,0.5460256151492764,
1419941591431,0.22131782626922708,0.3430263968893972,0.5449449131631587,
1422489581434,0.8820181777918275,0.8792801679550605,0.5471322913121311,
1420679947254,0.43909968137314315,0.49782192771123357,0.544062989939167,
1419937931317,0.22042872341107925,0.34375597687305726,0.5449592726831052,
1419930611228,0.2208536548042479,0.3484310660651054,0.5450376282430971,
1419912310747,0.21346171642321052,0.3459902888404011,0.5450709250926642,
1419904990639,0.2119942904381626,0.336192938190493,0.5451136635284588,
1419901330627,0.2081562727250679,0.321480600060492,0.5451358944530618,
1421650448898,0.7648615614627607,0.8092068680302281,0.5451330439995649,
1419897670601,0.204738131725932,0.3215515326500585,0.5450761698597405,
1419894010808,0.20085702452849935,0.3263171599216556,0.545071181789108,
1420419223952,0.20666709995472005,0.3369230584804677,0.5445341135917457,
1419879370232,0.2512508296066735,0.31657250813442983,0.5451006693492386,
1419875710173,0.24991304644690912,0.31203230093078954,0.5450845073309297,
1419868390063,0.29080191129318467,0.35469501870900233,0.5451046684549214,
1419864730111,0.29343707569040217,0.3693764576961944,0.5450822839899472,
1421635808776,0.7609193336634619,0.80660632754917,0.5451863669659806,
1419861069944,0.2848613386289966,0.35934774686168436,0.5450916759935053,
1419857409854,0.2932366427572333,0.3690855469917283,0.5449959713551864,
1418658494751,0.5002576640051843,0.42120186519845293,0.5468577059655731,
1419853749752,0.2937249367828356,0.3670975169495887,0.545013218853768,
1420456010724,0.2507667914107227,0.38765088821158467,0.544476737617134,
1420481631180,0.24701262865893256,0.4228876609738718,0.5444483999268576,
1421709009877,0.76955289735869,0.816777194226454,0.5450238123183597,
1419839109517,0.2982108210259271,0.37868816259278426,0.5451706502044038,
1421613767689,0.779265216431038,0.8191918172859652,0.5451397565557277,
1419835449377,0.29367010176131175,0.3751970523384527,0.54517966872056,
1419817148871,0.2867380969876938,0.3697580942692288,0.5452054883847561,
1419813488779,0.2931509335432278,0.3796739964219014,0.5451391237897877,
1420671760044,0.43547964317707444,0.4876920974041615,0.5440534922173255,
1419630485659,0.2905786276367569,0.3703790316907647,0.545256056540839,
1422280797796,0.9050806501808719,0.8630281739677454,0.5475037187564734,
1420587772335,0.4475024943057444,0.5096370109949715,0.5443987426653525,
1420753148618,0.3865104500497082,0.46953621042577603,0.5438953780835026,
1419626825565,0.29368804241966007,0.37745898292132024,0.5452984373096181,
1419634145716,0.2839887214532989,0.3816871689890957,0.5452885377229609,
1422310237688,0.8496725737919032,0.8595015553782215,0.5471769609562118,
1419623165436,0.29689877035984724,0.38271396023322324,0.5452981971272097,
1418035277688,0.10488054820613983,0.35328741356626214,0.5464875572457002,
1421067914737,0.4135542288980907,0.5275668329841938,0.5438285685889324,
1419604865227,0.23823104035602657,0.37739960418258317,0.5452881498433994,
1421730970412,0.7675299105144353,0.8119998044730519,0.5452018761357468,
1418321771736,0.5492256230678771,0.5046189137830687,0.5464534954230745,
1419601205141,0.24536882970168034,0.38377809359180076,0.5453246778481127,
1419597545174,0.244920773482281,0.3867502454724483,0.5453415376014302,
1421870052740,0.8956993267152636,0.887505954552649,0.545146773271,
1420606072775,0.4356640441998202,0.5054424782014026,0.5445031143661713,
1422657945292,0.6727349051197111,0.8918232732387134,0.5471126914824995,
1419590224855,0.23397611896633033,0.335991305183748,0.5454513256291387,
1419560944277,0.20774017579261506,0.31840298006692846,0.5454435982346686,
1420731188207,0.4353293072209132,0.5007422111386313,0.5438826447760872,
1418878099160,0.2541112432245142,0.38760085237578645,0.5469070195585284,
1418424250612,0.5130106640776271,0.46989278026222614,0.5467086807685436,
1418958620320,0.23703945300537385,0.38533718312642706,0.5457754284929689,
1418618233896,0.4985860622633626,0.4511599454186495,0.5467715758487833,
1419557284175,0.19364669037152124,0.2948940170213534,0.5455068379130665,
1419553624078,0.19008920693891848,0.2929441812329975,0.5454832496567803,
1420617053109,0.4303158348753399,0.5000885476731559,0.5445348171387878,
1419934271285,0.22576569230312538,0.34603740584962767,0.5449875405128236,
1418038937698,0.10509402024253234,0.3533781548737425,0.546498305510032,
1419406866224,0.2019971082798885,0.305633095780245,0.545366180484721,
1417303825956,0.08095794846625931,0.19139869105996282,0.5490697909253035,
1419538983817,0.18177993617820767,0.2792546315188018,0.5454023929659878,
1419531663803,0.18026790824567715,0.2781059963436661,0.5454906778730704,
1417156774786,0.3005723272334129,0.2651120012896973,0.5492791816306528,
1418985958624,0.23169720670698357,0.3819874049918709,0.5457240250594593,
1418911039938,0.2544889572898587,0.41398685568069216,0.5461816442394776,
1420771448999,0.3924703468039223,0.4845807879928419,0.5439090353002618,
1418643854498,0.5042437691109346,0.42638228562261005,0.5466919492341432,
1419524343690,0.1813898043157135,0.2797560156616822,0.5454819051324824,
1418016977338,0.10226808994304505,0.3360667229805496,0.5467867839815214,
1418151539585,0.4046239288347795,0.49947366171247215,0.5462179293044997,
1422306577588,0.8520988703117923,0.8532495225658089,0.5471142024669962,
1419469087224,0.1815271911563665,0.2797539908504733,0.5453722909303901,
1419454447019,0.18134243968356972,0.2795235633834741,0.5453731670643147,
1419447126866,0.1805224134548987,0.27711477877050805,0.545400072738776,
1417325786324,0.08135305630565588,0.19200350799459515,0.5490948760365614,
1417808133008,0.1012633284621527,0.32113797582901554,0.5469195631060048,
1419443466838,0.19535615380033855,0.28273553891181974,0.5454296716777158,
1419439806757,0.1880279391097962,0.2799805794533181,0.54542503152687,
1419436146748,0.1922286497086544,0.2769609842291621,0.5454506921871075,
1419890350462,0.2022682527922531,0.3196999865373026,0.5450680534531369,
1420576792536,0.4435733199319913,0.5083312243738288,0.5443848365373357,
1417340426839,0.08135677697104575,0.19200513111049797,0.5490844524464781,
1419425166626,0.20065434996780787,0.29156567023130886,0.5453915794484443,
1420734848256,0.43526544781881066,0.5026351923654344,0.5438015567719159,
1417663178239,0.09756565873007576,0.3989192410409242,0.5473935080673348,
1421954850797,0.9546334429492958,0.9405834071699922,0.5455387450369946,
1421906653293,0.8863872872788775,0.8799339397022654,0.5450102447952838,
1420236557554,0.2071986892846991,0.3612341011310257,0.5446380246738949,
1420624373466,0.42775722220916507,0.5017336394016668,0.5445071574270853,
1419300724388,0.17073030684794496,0.29268488090033884,0.545452269441254,
1419421506525,0.20072273020141487,0.29357191730433424,0.5453927504579275,
1421873712756,0.8985632715711721,0.8901240182312399,0.5450998007708202,
1421937540875,0.8948286600444689,0.8817156124960823,0.5449031296832446,
1419432486735,0.1965664564422927,0.2864707117057561,0.5454734521841219,
1419414186338,0.20773522735427943,0.3073651522642378,0.5453390950511817,
1419417846417,0.2069165347316513,0.30076346279937755,0.545385143102052,
1417171415043,0.3004293322496894,0.26637563960025556,0.549056872246692,
1419923291056,0.21424712470290241,0.3492177256988238,0.5450081193093977,
1419403206219,0.1987086898115484,0.30255212825731914,0.5453913216477841,
1417142134591,0.3038156534416242,0.27500958029308736,0.5494261983490095,
1419399546151,0.19560618159852006,0.3010692792234568,0.5453393911486251,
1421877372831,0.894778621272869,0.8897305716327712,0.5450451422867528,
1417703438993,0.09836686228719643,0.41119284467257217,0.5472184526334325,
1419582904651,0.22417720371861471,0.33458490051160383,0.5454414848482232,
1419238503278,0.2676532898265349,0.39036589416255013,0.5453114132195156,
1419395886058,0.19599261348097935,0.2988856341449933,0.5453373145322774,
1419381245859,0.19421114812789644,0.29206047272903424,0.5453391394790654,
